Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-08-01,4.0312,4.0312,3.9743,4.0144,18646
2017-08-02,4.0144,4.0144,3.9978,3.9978,4495
2017-08-03,3.9809,3.9878,3.8338,3.9107,19117
2017-08-04,3.8639,3.8974,3.8137,3.8305,51435
2017-08-07,3.8305,4.0814,3.8305,4.0814,23283
2017-08-08,4.0647,4.0647,3.9208,4.0112,16692
2017-08-09,3.9508,4.0245,3.9508,4.0144,10450
2017-08-10,4.0144,4.0579,3.9944,4.0579,9601
2017-08-11,4.0512,4.0512,4.0512,4.0512,298
2017-08-14,4.0512,4.0512,4.0345,4.0479,8083
2017-08-16,4.0479,4.0479,4.0144,4.0144,6763
2017-08-17,4.0579,4.2018,3.9809,3.9844,25217
2017-08-18,3.9777,4.0077,3.9608,4.0044,23020
2017-08-21,4.0044,4.0479,3.9543,4.0479,5784
2017-08-22,4.0479,4.0479,3.991,4.0412,5309
2017-08-23,4.0412,4.0814,4.0412,4.0814,7638
2017-08-24,4.0981,4.1818,4.078,4.1818,14983
2017-08-25,4.2018,4.2286,4.0479,4.1149,13074
2017-08-28,4.1081,4.1149,4.0546,4.1149,17296
2017-08-29,4.1449,4.1449,4.0546,4.1081,1835
2017-08-30,4.1015,4.1081,4.0981,4.1081,1295
2017-08-31,4.1015,4.1216,4.1015,4.1216,3470
2017-09-01,4.1449,4.1617,3.8839,4.0479,151920
2017-09-04,4.0512,4.0512,3.9644,3.9644,19943
2017-09-05,4.0479,4.1149,4.0479,4.1149,31706
2017-09-06,4.1281,4.1281,4.0647,4.1149,22627
2017-09-07,4.1316,4.1316,4.0647,4.078,6016
2017-09-08,4.0814,4.2654,4.0412,4.2051,22542
2017-09-11,4.2151,4.4025,4.2151,4.349,59416
2017-09-12,4.349,4.4393,4.3156,4.3523,87027
2017-09-13,4.3457,4.3457,4.3055,4.3156,6014
2017-09-14,4.349,4.349,4.2687,4.3088,27919
2017-09-15,4.2151,4.349,4.1818,4.3122,25253
2017-09-18,4.349,4.349,4.2788,4.3389,11538
2017-09-19,4.3423,4.3758,4.3323,4.3758,6827
2017-09-20,4.3891,4.4091,4.3457,4.349,32093
2017-09-21,4.3959,4.3959,4.2854,4.2854,16838
2017-09-22,4.2821,4.3256,4.2486,4.2821,22171
2017-09-25,4.2486,4.262,4.2486,4.2486,18372
2017-09-26,4.2319,4.3256,4.2319,4.2788,4900
2017-09-27,4.2654,4.3256,4.2654,4.2821,4251
2017-09-28,4.2486,4.3156,4.2186,4.2754,15218
2017-09-29,4.3088,4.3156,4.2186,4.2186,32792
2017-10-02,4.3223,4.3223,4.2085,4.2085,5115
2017-10-03,4.2821,4.2821,4.0345,4.1149,7587
2017-10-04,4.2754,4.2754,4.0848,4.0848,7301
2017-10-05,4.175,4.349,4.175,4.2821,83506
2017-10-06,4.2754,4.2989,4.1617,4.262,3470
2017-10-09,4.1818,4.1818,4.1483,4.1784,1695
2017-10-10,4.2419,4.2486,4.165,4.2286,8298
2017-10-11,4.2118,4.2118,4.1818,4.1818,3377
2017-10-12,4.1818,4.1818,4.0981,4.1449,569302
2017-10-13,4.0848,4.1985,4.0848,4.1985,33327
2017-10-16,4.2151,4.2151,4.1516,4.1784,10761
2017-10-17,4.1516,4.2989,4.1516,4.2888,22111
2017-10-18,4.1516,4.2954,4.1516,4.165,112635
2017-10-19,4.2954,4.3959,4.1549,4.3156,53454
2017-10-20,4.3323,4.3959,4.3223,4.3924,56843
2017-10-23,4.3924,4.3924,4.2921,4.359,75908
2017-10-24,4.3623,4.3623,4.3289,4.3289,30113
2017-10-25,4.3256,4.3623,4.2654,4.3357,29180
2017-10-26,4.3457,4.349,4.252,4.3323,16656
2017-10-27,4.3457,4.3457,4.2921,4.3223,20138
2017-10-30,4.349,4.349,4.2954,4.3289,25317
2017-10-31,4.3858,4.61,4.349,4.5163,89474
2017-11-02,4.6267,4.6333,4.5497,4.5497,37689
2017-11-03,4.5665,4.6301,4.5665,4.6267,17528
2017-11-06,4.6267,4.8408,4.6166,4.8173,77388
2017-11-07,4.8341,4.9412,4.7738,4.8307,27532
2017-11-08,4.8307,4.8408,4.7638,4.7638,21362
2017-11-09,4.7638,4.7638,4.6602,4.7338,24690
2017-11-10,4.7338,4.814,4.7338,4.7839,31614
2017-11-13,4.8575,4.9946,4.8173,4.9645,30206
2017-11-14,4.9512,4.9981,4.9512,4.9846,30379
2017-11-15,5.0013,5.0013,4.8843,4.968,5528
2017-11-16,4.9344,4.9745,4.8341,4.968,24304
2017-11-17,4.968,4.968,4.804,4.9478,5681
2017-11-20,4.968,4.968,4.8307,4.8843,52188
2017-11-21,4.8408,4.8675,4.7403,4.8609,51205
2017-11-22,4.7371,4.9512,4.7371,4.9478,19172
2017-11-23,4.8843,4.9377,4.8675,4.8843,57225
2017-11-24,4.891,4.9846,4.891,4.9512,37580
2017-11-27,4.891,5.0849,4.891,5.0281,71272
2017-11-28,5.0649,5.182,5.0515,5.1051,68737
2017-11-29,5.1017,5.1017,5.0248,5.0415,54544
2017-11-30,5.182,5.2188,5.0415,5.1619,29931
2017-12-01,5.1518,5.1686,5.0583,5.1518,39059
2017-12-04,5.3526,5.3694,5.2221,5.2522,208787
2017-12-05,5.2991,5.3694,5.2991,5.3694,98434
2017-12-06,5.3727,5.4196,5.3694,5.4196,48003
2017-12-07,5.4463,5.7544,5.4396,5.6101,111054
2017-12-19,6.2209,6.5644,5.3431,5.8774,186451
2017-12-20,5.9918,6.0148,5.3965,5.6101,104608
2017-12-21,5.6101,5.6865,5.3431,5.3812,49037
2017-12-22,5.6101,5.6101,5.2362,5.4958,49306
2017-12-27,5.4423,5.4423,5.2285,5.2897,32034
2017-12-28,5.2897,5.3965,5.2285,5.3965,35907
2017-12-29,5.3965,5.3965,5.1904,5.2667,45592
2018-01-03,5.2667,5.4118,5.2285,5.282,9322
2018-01-04,5.3354,5.3354,5.2667,5.2972,5091
2018-01-05,5.2972,5.3202,5.2285,5.2591,24939
2018-01-08,5.2438,5.2591,4.7706,5.0301,36556
2018-01-09,5.0377,5.0377,4.8163,4.8163,290737
2018-01-10,4.9156,4.9614,4.7706,4.9614,33543
2018-01-11,4.9614,5.0224,4.9232,5.0224,18203
2018-01-12,5.0301,5.053,4.9232,4.9614,6402
2018-01-15,4.885,4.9614,4.7782,4.9232,12754
2018-01-16,4.7782,4.9156,4.7782,4.885,8494
2018-01-17,4.885,4.885,4.5187,4.7629,64450
2018-01-18,4.6637,4.7706,4.3966,4.7324,97990
2018-01-19,4.7324,4.8163,4.5646,4.7476,27326
2018-01-22,4.7476,4.9919,4.7247,4.9462,24347
2018-01-23,5.1141,5.1141,4.9614,5.0759,23780
2018-01-24,5.0759,5.0759,5.0149,5.0759,16997
2018-01-25,5.0759,5.0759,5.0301,5.0301,3787
2018-01-26,4.9767,4.9919,4.9003,4.9919,8442
2018-01-29,5.0301,5.0377,4.9003,5.0377,15110
2018-01-30,5.0377,5.2667,5.0377,5.2515,16811
2018-01-31,5.282,5.3431,5.0911,5.2972,10931
2018-02-01,5.3125,5.4881,5.3125,5.3431,14943
2018-02-02,5.2667,5.2667,5.2438,5.2667,577
2018-02-05,5.1904,5.3431,5.0454,5.2667,7030
2018-02-06,5.0454,5.1751,5.0377,5.1523,7518
2018-02-07,5.0759,5.2285,5.0759,5.2285,3261
2018-02-08,5.2667,5.2667,5.1141,5.2667,3449
2018-02-09,5.0377,5.1751,4.9614,5.0224,9855
2018-02-12,5.1904,5.1904,5.1828,5.1904,10322
2018-02-13,5.2362,5.2362,5.1904,5.1904,1867
2018-02-14,5.2362,5.2362,5.1523,5.1904,413
2018-02-15,5.2362,5.2362,5.1904,5.1904,13115
2018-02-16,5.221,5.2362,5.1598,5.198,6810
2018-02-19,5.1904,5.2362,5.1904,5.1904,3508
2018-02-20,5.2362,5.2362,5.1904,5.1904,1198
2018-02-21,5.1828,5.1828,5.0759,5.1751,2611
2018-02-22,5.137,5.2285,5.0759,5.2285,1762
2018-02-23,5.2362,5.2362,5.1904,5.1904,653
2018-02-26,5.1141,5.1446,4.9996,5.1446,2182
2018-02-27,5.1141,5.1141,4.9996,4.9996,2736
2018-02-28,4.9996,5.1523,4.9996,5.0988,2487
2018-03-01,5.0072,5.0606,4.9614,4.9614,2397
2018-03-02,4.9614,4.9614,4.5034,4.7324,9025
2018-03-05,4.5187,4.8088,4.5187,4.656,6314
2018-03-06,4.656,4.8011,4.595,4.7706,568
2018-03-07,4.8011,4.8011,4.8011,4.8011,1
2018-03-08,4.8011,4.8011,4.7706,4.7706,371
2018-03-09,4.8088,4.8088,4.656,4.8088,2790
2018-03-12,4.6942,4.6942,4.6789,4.6942,3341
2018-03-13,4.7019,4.7324,4.5416,4.5569,3129
2018-03-14,4.7324,4.7324,4.6942,4.6942,41
2018-03-15,4.8088,4.8088,4.6102,4.6179,1010
2018-03-16,4.6255,4.7019,4.595,4.7019,452
2018-03-19,4.595,4.8088,4.595,4.7706,1891
2018-03-20,4.6102,4.8088,4.5797,4.8088,7193
2018-03-21,4.5797,4.7324,4.5797,4.7324,2915
2018-03-23,4.5873,4.6942,4.4806,4.4882,4558
2018-03-26,4.4882,4.6942,4.4882,4.6179,13528
2018-03-27,4.7171,4.7171,4.5416,4.5416,8226
2018-03-28,4.7171,4.7171,4.3508,4.389,3830
2018-03-29,4.5034,4.5034,4.3813,4.3813,7277
2018-04-03,4.3813,4.4959,4.3432,4.3508,16206
2018-04-04,4.1981,4.4195,3.9386,4.3813,11102
2018-04-05,4.3737,4.3813,4.1829,4.3813,2422
2018-04-06,4.2744,4.305,4.2744,4.305,2030
2018-04-09,4.2973,4.3508,4.2973,4.3508,2182
2018-04-10,4.3737,4.4272,4.3737,4.4272,941
2018-04-11,4.4195,4.4195,4.3737,4.3737,2311
2018-04-12,4.3813,4.3813,4.3737,4.3737,1092
2018-04-13,4.2744,4.3508,4.1981,4.3432,6437
2018-04-16,4.2439,4.3508,4.1981,4.2439,19865
2018-04-17,4.2439,4.3813,4.2439,4.3813,11354
2018-04-18,4.3737,4.3737,4.3126,4.366,3348
2018-04-19,4.3737,4.3737,4.3737,4.3737,2012
2018-04-20,4.3508,4.3508,4.1981,4.2973,18541
2018-04-23,4.1981,4.3813,4.1981,4.3126,5435
2018-04-24,4.3126,4.366,4.3126,4.3126,2146
2018-04-25,4.3126,4.3813,4.2592,4.3813,27365
2018-04-26,4.3508,4.3737,4.3508,4.3737,263
2018-04-27,4.3813,4.4424,4.2821,4.4424,21330
2018-04-30,4.3508,4.4959,4.1981,4.4959,8871
2018-05-02,4.4882,4.4882,4.2821,4.3813,1104
2018-05-04,4.3585,4.4653,4.2744,4.4577,5792
2018-05-07,4.3355,4.4272,4.3355,4.4272,5216
2018-05-09,4.3737,4.3737,4.366,4.366,1274
2018-05-10,4.2898,4.4347,4.2898,4.4347,1026
2018-05-11,4.4195,4.4272,4.2973,4.3737,1241
2018-05-14,4.3737,4.389,4.2821,4.2821,7027
2018-05-15,4.2821,4.4272,4.2363,4.2744,1769
2018-05-16,4.2134,4.3508,4.2134,4.3508,316
2018-05-17,4.2744,4.305,4.2134,4.305,1828
2018-05-18,4.1981,4.3813,3.9691,4.3813,19873
2018-05-21,4.1218,4.2744,4.1218,4.2744,4901
2018-05-22,4.1599,4.366,4.1599,4.366,12504
2018-05-23,4.3585,4.3585,4.2744,4.2744,5302
2018-05-24,4.3508,4.3508,4.1218,4.1218,941
2018-05-25,4.1981,4.4195,4.0455,4.4195,6760
2018-05-28,4.0683,4.2744,4.0683,4.1981,68662
2018-05-29,4.389,4.389,4.1981,4.389,652
2018-05-30,4.076,4.3355,4.076,4.3355,1498
2018-06-01,4.2744,4.2744,4.2744,4.2744,226
2018-06-04,4.3126,4.3126,4.305,4.305,2375
2018-06-05,4.0989,4.1065,4.0073,4.0455,4935
2018-06-06,4.2363,4.2363,4.0455,4.0455,760
2018-06-07,4.0455,4.1676,4.0073,4.1676,465
2018-06-08,4.1524,4.1524,4.0455,4.0837,791
2018-06-11,4.0837,4.0837,3.679,3.847,3758
2018-06-12,3.9996,4.1218,3.9996,4.0073,15904
2018-06-13,3.9309,3.9615,3.9309,3.9309,1531
2018-06-14,3.847,3.8928,3.8317,3.8317,4103
2018-06-15,3.7096,3.7096,3.6638,3.702,8650
2018-06-18,3.6638,3.6638,3.618,3.6638,4341
2018-06-19,3.618,3.6638,3.618,3.6638,302
2018-06-20,3.618,3.6561,3.4348,3.6485,4164
2018-06-21,3.6485,3.6485,3.6485,3.6485,449
2018-06-22,3.6485,3.6485,3.6485,3.6485,655
2018-06-25,3.4425,3.6256,3.4425,3.6256,1534
2018-06-26,3.4425,3.6256,3.4425,3.6256,1179
2018-06-27,3.4654,3.6256,3.2517,3.4348,15051
2018-06-28,3.5112,3.5112,3.4501,3.4501,2423
2018-06-29,3.6561,3.6561,3.6485,3.6485,378
2018-07-02,3.4501,3.5112,3.3586,3.473,4160
2018-07-03,3.5493,3.5874,3.3586,3.5874,3668
2018-07-04,3.6409,3.6409,3.5874,3.6333,4703
2018-07-05,3.6409,3.6409,3.6409,3.6409,404
2018-07-06,3.5493,3.5493,3.4501,3.4501,5823
2018-07-09,3.6256,3.6409,3.4501,3.5874,6763
2018-07-10,3.473,3.5646,3.4348,3.5112,8880
2018-07-11,3.5035,3.5035,3.3051,3.4348,13467
2018-07-12,3.4348,3.4348,3.3127,3.3967,991
2018-07-13,3.3127,3.3814,3.2822,3.2822,10918
2018-07-16,3.4273,3.4501,3.2899,3.3204,2390
2018-07-17,3.1906,3.4043,3.1906,3.2287,3074
2018-07-18,3.2211,3.2211,3.2211,3.2211,1079
2018-07-19,3.3586,3.3586,3.3586,3.3586,512
2018-07-20,3.2822,3.2822,3.183,3.244,1988
2018-07-23,3.2593,3.2593,3.2211,3.2211,1430
2018-07-24,3.4273,3.4273,3.4273,3.4273,131
2018-07-25,3.2745,3.4119,3.2745,3.4119,1965
2018-07-26,3.3967,3.4578,3.3586,3.4578,8384
2018-07-27,3.3586,3.4196,3.3586,3.4196,1948
2018-07-30,3.5112,3.5112,3.4196,3.4196,1985
2018-07-31,3.4196,3.4196,3.2974,3.2974,516
2018-08-01,3.3051,3.3586,3.2974,3.3586,1847
2018-08-02,3.244,3.5112,3.244,3.3586,2889
2018-08-06,3.3586,3.3586,3.0456,3.0684,26795
2018-08-07,3.0761,3.1982,3.0761,3.0837,4142
2018-08-08,3.0761,3.099,3.0761,3.099,3071
2018-08-09,3.0913,3.0913,3.0456,3.0532,8241
2018-08-10,3.0532,3.0532,2.9387,2.9769,5825
2018-08-13,2.9769,2.9769,2.9769,2.9769,237
2018-08-14,2.87,2.87,2.8623,2.8623,655
2018-08-16,2.87,2.87,2.8623,2.8623,1101
2018-08-17,2.8242,2.8242,2.8089,2.8089,2688
2018-08-20,2.9005,2.9005,2.8395,2.8395,4586
2018-08-21,3.0379,3.0379,3.0226,3.0379,1310
2018-08-22,3.0456,3.0456,3.0456,3.0456,1245
2018-08-23,2.9692,2.9692,2.9616,2.9692,4321
2018-08-24,2.9005,3.0379,2.9005,3.0379,991
2018-08-27,3.0532,3.1371,2.9463,2.9769,12728
2018-08-28,3.0532,3.0532,2.9769,3.0074,7248
2018-08-29,3.0684,3.0684,3.0074,3.0379,1186
2018-08-30,3.0379,3.0379,2.9539,3.0303,3473
2018-08-31,2.9769,3.0303,2.9387,3.0303,796
2018-09-03,2.9769,2.9769,2.786,2.9769,2363
2018-09-04,2.8242,2.9234,2.8242,2.9234,951
2018-09-05,2.8318,2.9158,2.7936,2.7936,3002
2018-09-06,2.7936,2.7936,2.6715,2.6944,6224
2018-09-07,2.6867,2.6867,2.6104,2.6486,4262
2018-09-10,2.5952,2.5952,2.5952,2.5952,4265
2018-09-11,2.5952,2.5952,2.3662,2.5493,15472
2018-09-12,2.5799,2.5799,2.3815,2.3815,15246
2018-09-13,2.4426,2.4426,2.3815,2.4197,12224
2018-09-14,2.3739,2.412,2.3662,2.3739,22727
2018-09-17,2.3662,2.4197,2.3433,2.3968,6295
2018-09-18,2.3662,2.4807,2.3433,2.3662,171314
2018-09-19,2.3815,2.5417,2.3815,2.5189,8083
2018-09-20,2.5113,2.6562,2.5113,2.6562,9006
2018-09-21,2.6562,2.7936,2.5799,2.7631,1062
2018-09-24,2.7708,2.9616,2.7708,2.9616,6963
2018-09-25,2.9616,2.9616,2.9463,2.9463,983
2018-09-26,2.8623,2.9463,2.8623,2.9463,6223
2018-09-27,2.7097,2.931,2.7097,2.931,1985
2018-09-28,2.931,2.931,2.5799,2.5799,1948
2018-10-01,2.8242,2.931,2.6715,2.931,2711
2018-10-02,2.9005,2.9234,2.8242,2.9234,2564
2018-10-04,2.9234,2.9616,2.7936,2.9616,7528
2018-10-05,2.786,2.9616,2.786,2.9616,172
2018-10-08,2.9616,2.9616,2.9616,2.9616,901
2018-10-09,2.9463,2.9463,2.9463,2.9463,13
2018-10-10,2.9463,2.9463,2.9387,2.9387,694
2018-10-11,2.8242,2.9005,2.8165,2.8242,133867
2018-10-12,2.9463,2.9463,2.8089,2.9463,492
2018-10-15,2.7478,2.9463,2.4731,2.8623,1265
2018-10-16,2.8623,2.9463,2.7021,2.7021,1068
2018-10-17,2.931,2.931,2.931,2.931,6
2018-10-18,2.931,2.931,2.931,2.931,27
2018-10-19,2.931,2.9463,2.931,2.9387,13016
2018-10-22,2.9616,2.9616,2.8242,2.9387,1943
2018-10-23,2.9387,2.9387,2.9387,2.9387,668
2018-10-24,2.9387,2.9387,2.9387,2.9387,13
2018-10-25,2.7708,2.8242,2.6715,2.786,16580
2018-10-26,2.7631,2.786,2.7631,2.786,1220
2018-10-29,2.8242,2.8242,2.786,2.786,3399
2018-10-30,2.786,2.786,2.7097,2.7478,3026
2018-10-31,2.7173,2.7478,2.5952,2.7326,2835
2018-11-02,2.7249,2.7326,2.6715,2.7173,923
2018-11-05,2.7173,2.7936,2.6028,2.7936,2313
2018-11-06,2.8089,2.8089,2.8089,2.8089,39
2018-11-07,2.5647,2.8089,2.5647,2.8089,14141
2018-11-09,2.618,2.7478,2.618,2.7478,27
2018-11-13,2.6715,2.7478,2.6715,2.7478,1172
2018-11-14,2.6867,2.7708,2.6867,2.7708,223
2018-11-15,2.6257,2.7784,2.6257,2.7784,987
2018-11-16,2.7097,2.7708,2.7097,2.7708,458
2018-11-19,2.7708,2.786,2.6334,2.6334,223099
2018-11-20,2.8089,2.8089,2.6867,2.7708,2664
2018-11-21,2.6562,2.8165,2.641,2.8089,4586
2018-11-22,2.8089,2.8242,2.8089,2.8242,6949
2018-11-23,2.8242,2.8242,2.7554,2.7554,23614
2018-11-26,2.8165,2.8242,2.786,2.8242,10433
2018-11-27,2.8242,2.8242,2.8242,2.8242,4639
2018-11-28,2.8242,2.9005,2.786,2.8242,8411
2018-11-29,2.786,2.786,2.7478,2.7478,4782
2018-11-30,2.7478,2.7478,2.7402,2.7402,4178
2018-12-03,2.7478,2.7478,2.7478,2.7478,61582
2018-12-04,2.6715,2.6715,2.496,2.496,49866
2018-12-05,2.4807,2.5189,2.412,2.4731,91997
2018-12-06,2.4807,2.4807,2.4044,2.4426,4753
2018-12-07,2.4349,2.4426,2.412,2.4349,6171
2018-12-10,2.4349,2.5723,2.412,2.5189,5501
2018-12-11,2.4426,2.4426,2.4426,2.4426,11214
2018-12-12,2.4579,2.4579,2.3968,2.4044,60032
2018-12-13,2.557,2.6639,2.4044,2.618,36373
2018-12-14,2.6028,2.641,2.5036,2.5189,103176
2018-12-17,2.5189,2.5189,2.5113,2.5189,17976
2018-12-18,2.4884,2.5189,2.4807,2.5036,9759
2018-12-19,2.5189,2.5875,2.4502,2.5113,14931
2018-12-20,2.5189,2.5189,2.5113,2.5113,16930
2018-12-21,2.5113,2.5113,2.4502,2.4502,15302
2018-12-27,2.5036,2.5189,2.4426,2.5113,57620
2018-12-28,2.5113,2.5113,2.4731,2.4807,99181
2019-01-02,2.4807,2.4807,2.4807,2.4807,6784
2019-01-03,2.5266,2.5266,2.4655,2.4655,17605
2019-01-04,2.5189,2.5189,2.4426,2.4579,12599
2019-01-07,2.5113,2.5113,2.4044,2.4426,28303
2019-01-08,2.4426,2.4426,2.4044,2.4273,14280
2019-01-09,2.4579,2.4579,2.4349,2.4426,13890
2019-01-10,2.4426,2.4426,2.3281,2.3892,17030
2019-01-11,2.3968,2.3968,2.3662,2.3662,8339
2019-01-14,2.3892,2.3892,2.3586,2.3586,17318
2019-01-15,2.3739,2.3815,2.3281,2.3281,39044
2019-01-16,2.3433,2.4349,2.3281,2.4349,241651
2019-01-17,2.4884,2.6562,2.4884,2.557,308120
2019-01-18,2.5952,2.6104,2.4807,2.5417,124250
2019-01-21,2.5266,2.5952,2.5113,2.557,40535
2019-01-22,2.5799,2.8318,2.5799,2.7402,163248
2019-01-23,2.7402,2.8547,2.7402,2.8089,113884
2019-01-24,2.7478,2.8242,2.6715,2.6791,98253
2019-01-25,2.7326,2.8165,2.7097,2.786,9922
2019-01-28,2.8013,2.9005,2.786,2.8242,114220
2019-01-29,2.7478,2.8242,2.6639,2.8242,44635
2019-01-30,2.8089,2.8165,2.7478,2.8089,33298
2019-01-31,2.8165,2.8242,2.8089,2.8165,113617
2019-02-01,2.8547,2.8929,2.786,2.8089,66622
2019-02-04,2.8242,2.8242,2.786,2.8242,68723
2019-02-05,2.8395,2.9387,2.8242,2.8318,116066
2019-02-06,2.8776,2.9997,2.8623,2.9997,81145
2019-02-07,3.015,3.1371,3.015,3.1295,174670
2019-02-08,3.1295,3.1906,3.1295,3.183,73109
2019-02-11,3.2058,3.5265,3.2058,3.4196,284918
2019-02-12,3.473,3.5646,3.2669,3.4348,355192
2019-02-13,3.4348,3.4348,3.3204,3.3891,71746
2019-02-14,3.3891,3.4119,3.3586,3.3967,13750
2019-02-15,3.4196,3.4273,3.3586,3.4119,10008
2019-02-18,3.4119,3.4119,3.3586,3.3891,22736
2019-02-19,3.3586,3.5112,3.3586,3.5035,58876
2019-02-20,3.5035,3.5035,3.3127,3.3738,81480
2019-02-21,3.3738,3.3967,3.2974,3.3204,159658
2019-02-22,3.3432,3.3509,3.2364,3.3127,36893
2019-02-25,3.3127,3.3127,3.1753,3.244,51637
2019-02-26,3.2669,3.3127,3.16,3.2364,38118
2019-02-27,3.2287,3.3509,3.1677,3.2974,94765
2019-02-28,3.2745,3.3432,3.2669,3.3127,29840
2019-03-01,3.3432,3.3586,3.2899,3.3432,31347
2019-03-04,3.3432,3.3432,3.2822,3.2822,76873
2019-03-05,3.3432,3.3432,3.1677,3.2669,58499
2019-03-06,3.2593,3.2593,3.1371,3.2401,4482
2019-03-07,3.2669,3.2669,3.1295,3.2058,45331
2019-03-08,3.1677,3.1677,3.0837,3.1524,63962
2019-03-11,3.1562,3.202,3.0837,3.1677,26190
2019-03-12,3.1677,3.3432,3.1677,3.3204,31466
2019-03-13,3.2822,3.2822,3.2287,3.2783,18954
2019-03-14,3.2325,3.2783,3.2211,3.244,12854
2019-03-15,3.244,3.244,3.1295,3.1906,19713
2019-03-18,3.1906,3.3127,3.1524,3.2822,77935
2019-03-19,3.3165,3.3165,3.2211,3.3165,52626
2019-03-20,3.3586,3.3586,3.2364,3.3356,15492
2019-03-21,3.2669,3.3432,3.2593,3.328,855
2019-03-22,3.2364,3.2822,3.099,3.1143,62244
2019-03-25,3.0837,3.1677,3.015,3.0913,70104
2019-03-26,3.0265,3.0722,2.9921,3.0113,26720
2019-03-27,2.9997,3.0303,2.9539,2.9539,51509
2019-03-28,2.9769,3.1906,2.9082,3.0684,50118
2019-03-29,3.1677,3.183,2.9463,3.0265,41826
2019-04-01,3.0761,3.0761,2.9616,3.015,29630
2019-04-02,3.0226,3.0684,2.9616,3.0684,27981
2019-04-03,3.244,3.3356,3.2287,3.3127,181392
2019-04-04,3.3586,3.3586,3.244,3.2822,5060
2019-04-05,3.244,3.2822,3.2058,3.244,8812
2019-04-08,3.244,3.2974,3.244,3.244,14714
2019-04-09,3.3051,3.3891,3.2517,3.3891,89824
2019-04-10,3.4043,3.5265,3.3891,3.4043,103251
2019-04-11,3.3738,3.4654,3.328,3.3967,20522
2019-04-12,3.3967,3.3967,3.3204,3.3814,10538
2019-04-15,3.3891,3.4273,3.244,3.3586,19923
2019-04-16,3.3432,3.3586,3.2593,3.328,13076
2019-04-17,3.328,3.328,3.2135,3.3127,8565
2019-04-18,3.328,3.328,3.0837,3.2364,38796
2019-04-23,3.2364,3.2364,3.1677,3.2058,6287
2019-04-24,3.2058,3.2211,3.1448,3.1677,20195
2019-04-25,3.1677,3.1906,3.1677,3.1677,4972
2019-04-26,3.1677,3.244,3.1677,3.244,6595
2019-04-29,3.2822,3.3051,3.2517,3.3051,34524
2019-04-30,3.2974,3.2974,3.1677,3.2669,14004
2019-05-02,3.3127,3.3127,3.1982,3.2669,3730
2019-05-06,3.3127,3.3127,3.2211,3.2593,3921
2019-05-07,3.2593,3.2593,3.2517,3.2517,2502
2019-05-08,3.2287,3.2517,3.2211,3.2364,1306
2019-05-09,3.2364,3.2745,3.1677,3.2593,25730
2019-05-10,3.2593,3.2745,3.1677,3.2211,15663
2019-05-13,3.2058,3.2669,3.1295,3.1677,13329
2019-05-14,3.1677,3.2211,3.0226,3.0913,26941
2019-05-15,3.1143,3.1143,2.8852,3.0226,48609
2019-05-16,2.9463,2.9845,2.7478,2.8929,96799
2019-05-17,2.8929,2.9005,2.8089,2.8623,13941
2019-05-20,2.87,2.9158,2.7936,2.9005,6055
2019-05-21,2.9158,2.931,2.8395,2.9005,1478
2019-05-22,2.8395,2.9921,2.7936,2.9005,67346
2019-05-23,2.9005,2.9387,2.8013,2.8852,7506
2019-05-24,2.8852,2.9692,2.8623,2.8929,8056
2019-05-27,2.8929,2.9005,2.7936,2.8547,16216
2019-05-28,2.786,2.8165,2.5266,2.7478,97331
2019-05-29,2.7021,2.7784,2.6104,2.6715,23840
2019-05-30,2.7478,2.87,2.7478,2.8471,26313
2019-05-31,2.7784,2.7784,2.6715,2.7478,22185
2019-06-03,2.7478,2.8776,2.7097,2.8776,67579
2019-06-04,2.8776,2.8776,2.8089,2.8776,7581
2019-06-05,2.8318,2.8776,2.7936,2.8242,48030
2019-06-06,2.7249,2.8623,2.7249,2.7936,14532
2019-06-07,2.8089,2.8852,2.8089,2.8776,10428
2019-06-10,2.8242,2.8852,2.8242,2.8852,3962
2019-06-11,2.8852,2.8929,2.7708,2.8929,16941
2019-06-12,2.7936,2.8852,2.7784,2.8089,4153
2019-06-13,2.8242,2.8242,2.7173,2.7936,17672
2019-06-14,2.8013,2.8013,2.7478,2.8013,5745
2019-06-17,2.7936,2.8013,2.7478,2.7936,10757
2019-06-18,2.786,2.8165,2.7249,2.7936,26439
2019-06-19,2.8165,2.8242,2.7326,2.8242,10784
2019-06-21,2.7784,2.8089,2.7708,2.7708,5123
2019-06-24,2.7631,2.8242,2.7478,2.786,6181
2019-06-25,2.8242,2.8242,2.7478,2.8089,9953
2019-06-26,2.8089,2.9005,2.7478,2.9005,49654
2019-06-27,2.9005,2.931,2.8929,2.9234,31697
2019-06-28,2.9082,2.9082,2.9082,2.9082,1615
2019-07-01,2.9158,2.931,2.87,2.9158,6776
2019-07-02,2.9158,2.931,2.7478,2.8089,138079
2019-07-03,2.87,2.8852,2.8242,2.8395,5598
2019-07-04,2.8165,2.8165,2.7021,2.7631,45697
2019-07-05,2.7402,2.7402,2.6334,2.6334,154518
2019-07-08,2.6334,2.7708,2.6334,2.7554,21928
2019-07-09,2.7554,2.7631,2.7097,2.7554,6833
2019-07-10,2.7478,2.7554,2.6028,2.6715,9255
2019-07-11,2.6715,2.6867,2.6486,2.6486,32827
2019-07-12,2.6562,2.6715,2.5952,2.6486,25011
